participant_id,day,run_km,training_min,zone2_min,steps,sleep_hrs,bedtime_hr,protein_g,energy_kcal
9,43,8.7,23,6,10301,7.0,20.2,45,1702
9,45,8.0,19,2,9360,7.1,20.0,57,1848
9,46,8.7,13,4,8878,7.2,20.4,56,1900
9,48,7.1,10,3,8202,7.1,20.2,60,2004
9,50,7.8,18,10,9871,6.5,20.3,45,1944
9,51,6.6,18,6,9772,6.5,20.8,57,2213
9,52,6.7,24,7,9771,6.6,21.1,62,2334
9,53,6.8,16,2,10638,6.7,21.0,53,2217
9,57,6.4,14,0,9259,7.2,20.2,58,2069
9,62,7.0,24,5,9675,7.2,21.2,68,2041
9,63,6.5,29,6,9108,6.8,21.0,52,1964
9,64,6.5,27,9,9661,6.5,21.2,64,2185
9,65,6.4,21,6,10680,6.6,21.0,66,2108
9,67,7.8,28,0,10001,6.6,21.4,65,1973
9,70,4.9,25,6,9954,6.3,20.8,73,1873
9,72,6.9,21,5,9757,6.5,20.7,73,1800
9,73,6.2,13,7,9667,6.0,20.3,74,1948
9,74,7.6,20,6,10135,6.2,20.2,63,1995
9,76,8.2,32,5,11091,6.6,20.5,57,1877
9,77,8.3,36,1,10457,6.7,20.8,56,1665
9,81,6.2,17,14,8957,7.0,20.1,69,2022
9,82,7.1,17,5,8941,7.0,20.4,73,2039
9,83,8.2,15,5,9367,7.3,20.7,72,2181
9,87,8.0,9,6,8700,7.2,20.0,59,1937
9,88,9.2,18,11,8221,7.3,20.0,65,2006
9,90,7.9,28,8,8415,7.0,20.0,64,1976
9,91,7.9,25,7,8548,7.0,20.3,61,1999
9,92,8.0,20,9,7955,7.0,20.3,71,2067
9,95,7.1,32,7,9276,7.0,21.1,78,1940
9,96,6.6,34,6,9378,7.2,21.0,78,1985
9,97,7.9,33,11,9229,6.9,21.1,75,2092
9,98,6.9,40,10,9562,6.9,20.8,72,1991
9,100,7.2,27,7,10808,7.2,20.9,61,1925
10,1,2.2,53,22,10169,8.4,24.0,82,2595
10,2,1.6,54,24,11047,8.1,24.0,87,2619
10,3,2.3,57,19,11422,8.4,23.6,95,2662
10,7,1.0,42,26,11656,8.2,24.1,88,2294
10,8,1.0,45,26,11532,7.7,23.9,80,2597
10,9,3.1,47,17,10824,7.7,24.2,84,2925
10,11,2.8,48,23,9675,7.8,24.1,87,2761
10,12,2.9,54,24,9273,7.8,24.3,84,2979
10,13,2.3,56,26,9937,7.6,24.1,88,2942
10,15,0.6,61,28,10140,8.2,24.1,96,2668
10,16,0.2,45,23,10640,7.9,23.8,100,2616
10,19,2.0,54,18,11028,8.2,23.6,98,2522
10,20,0.9,56,18,11472,8.3,23.8,94,2534
10,21,0.0,57,20,12067,8.4,24.0,88,2489
10,22,0.5,51,21,11846,8.3,23.9,85,2365
10,23,0.7,49,21,10261,8.1,24.2,82,2247
10,26,1.9,53,19,10816,8.4,23.9,84,2340
10,27,1.5,63,17,10605,8.3,23.8,79,2212
10,30,2.0,64,23,11743,8.3,24.1,72,2613
10,32,0.3,69,24,12560,8.5,23.6,73,2630
10,34,0.4,72,20,12165,8.4,23.9,81,2777
10,37,1.8,55,20,12075,8.5,24.1,90,2646
10,38,2.0,52,16,12132,8.7,23.9,88,2696
10,39,2.4,48,17,11375,8.8,23.8,81,2682
10,40,2.0,57,23,11282,8.7,23.6,77,2528
10,41,3.0,47,22,10421,8.6,23.7,82,2491
10,43,0.0,52,18,11734,8.6,23.6,98,2364
10,44,1.1,43,20,10849,8.6,23.9,85,2310
10,45,1.7,44,19,12539,8.6,23.6,92,2457
10,48,0.9,56,21,11085,8.5,23.3,85,2428
10,49,1.9,59,22,10884,8.7,23.5,92,2270
10,51,0.8,64,20,11258,8.4,23.7,84,2342
10,53,1.9,61,22,11004,8.6,23.7,100,2343
10,55,2.5,63,17,11182,8.6,24.0,104,2201
10,57,2.4,56,23,9871,8.7,23.7,95,2375
10,59,3.3,60,23,7594,8.2,24.3,76,2387
10,60,1.6,64,22,8381,8.3,24.0,85,2530
10,62,1.5,65,18,9197,8.1,24.1,90,2510
10,63,1.8,56,17,11238,8.0,23.8,92,2611
10,65,1.7,58,21,11277,8.2,23.8,100,2855
10,66,1.0,53,24,11568,8.3,23.8,82,2927
10,67,0.8,51,18,11230,7.9,23.5,84,2788
10,68,1.8,57,25,11621,8.3,23.9,92,2676
10,70,0.4,66,23,11284,8.4,23.5,71,2505
10,73,0.2,57,14,11818,8.8,23.4,91,2611
10,75,0.0,64,23,11726,8.5,23.8,95,2603
10,77,0.7,59,22,11734,8.2,23.3,107,2438
10,82,2.3,52,18,12462,8.4,22.9,109,2305
10,84,0.0,74,27,12781,8.5,22.9,121,2297
10,85,0.8,64,23,12294,8.5,23.0,116,2528
10,87,1.7,70,19,11984,8.7,23.6,120,2815
10,89,1.7,62,17,11781,8.8,23.8,95,2744
10,96,2.8,50,20,11508,8.9,23.8,88,2453
10,100,2.1,53,21,12332,8.2,23.6,89,2494
11,1,4.2,51,18,10714,7.2,23.3,124,2519
11,2,5.9,66,11,9820,7.3,23.0,117,2524
11,3,4.7,48,6,11243,7.1,23.6,110,2273
11,5,4.2,64,10,10336,7.5,23.5,111,2434
11,6,3.2,62,11,10774,7.0,23.3,109,2398
11,7,3.2,55,11,10757,6.9,23.1,105,2393
11,8,3.9,51,12,10679,6.9,23.3,104,2668
11,9,3.5,45,14,11000,6.7,23.3,106,2564
11,10,3.8,42,13,10592,6.4,23.4,102,2587
11,12,3.7,49,18,10204,6.6,23.9,95,2565
11,17,2.8,73,22,10705,7.1,23.2,104,2339
11,18,3.2,67,16,10452,6.9,23.2,111,2347
11,20,4.2,56,20,10621,7.0,23.4,104,2260
11,21,4.6,58,19,11141,7.1,23.6,92,2253
11,22,5.4,66,19,9762,7.0,23.4,99,2195
11,24,3.1,56,14,9246,7.0,23.6,100,2276
11,25,3.3,49,6,9578,6.8,23.7,96,2338
11,26,3.8,58,8,9206,6.8,23.3,101,2481
11,27,2.9,43,7,11033,6.9,23.4,90,2458
11,28,5.4,52,18,10660,7.4,23.0,108,2415
11,29,4.2,57,21,11278,7.3,23.2,108,2414
11,35,4.9,59,19,9852,7.2,22.3,110,2367
11,36,3.7,55,18,10774,7.2,22.8,122,2257
11,37,3.5,57,14,10129,7.5,23.0,124,2268
11,38,6.0,58,17,9337,7.2,22.9,121,2293
11,39,5.1,59,9,10241,7.1,22.7,125,2176
11,40,5.2,69,12,10864,7.1,22.9,114,2124
11,41,5.1,64,15,11126,7.2,22.9,118,2219
11,42,3.8,60,11,10288,6.7,23.4,118,2151
11,43,3.4,55,15,11936,7.0,23.6,112,2196
11,48,3.7,63,16,11962,7.2,23.4,97,2574
11,49,2.6,61,16,10729,7.4,23.5,105,2467
11,50,2.9,54,16,10576,7.7,23.6,114,2623
11,52,3.6,56,14,10931,7.4,23.9,119,2916
11,53,4.4,58,17,10908,7.1,23.6,107,2817
11,55,3.8,68,17,11137,7.2,23.9,117,2524
11,56,2.6,68,19,10248,7.0,23.6,117,2569
11,57,2.8,51,14,11247,7.2,23.5,113,2526
11,58,3.4,59,16,12155,7.5,23.6,103,2557
11,60,5.3,54,18,11013,7.3,23.6,111,2569
11,61,5.5,57,16,11576,7.3,23.4,107,2497
11,62,4.9,57,21,12026,7.3,23.4,102,2248
11,63,4.6,61,18,11555,7.4,23.6,109,2398
11,66,3.7,56,16,11233,7.4,22.5,95,2834
11,69,4.0,53,16,11748,7.5,22.9,105,2723
11,70,4.0,64,14,11969,7.6,22.6,106,2760
11,71,4.1,62,11,10857,7.2,22.8,102,2740
11,73,4.4,54,21,11621,7.1,23.3,97,2573
11,74,4.9,52,18,11610,7.2,23.1,99,2437
11,75,3.8,64,18,10803,7.4,23.1,106,2496
11,78,2.8,61,18,9325,7.4,23.3,98,2810
11,79,3.4,66,13,10738,7.7,23.4,104,2655
11,82,2.8,39,12,11130,6.9,23.5,92,2641
11,83,3.1,53,10,11015,6.8,23.2,93,2687
11,85,3.0,61,15,9849,7.4,23.1,102,2561
11,88,4.9,53,17,11318,7.9,23.2,113,2283
11,89,5.5,55,14,11129,7.8,23.1,109,2426
11,90,3.9,58,14,9846,8.0,23.2,111,2331
11,91,3.9,49,12,10050,7.4,23.3,95,2326
11,92,3.7,52,18,10300,7.4,23.5,96,2195
11,95,4.5,61,13,10325,7.6,23.7,90,2538
12,2,3.5,37,38,5678,7.3,23.2,96,1790
12,3,3.3,49,35,5157,7.3,23.1,99,1746
12,4,3.0,39,33,6613,7.7,22.9,81,1699
12,6,2.0,44,34,5291,7.3,22.6,65,1633
12,7,3.2,45,32,4851,7.2,22.6,60,1830
12,8,3.1,47,40,6755,7.5,22.4,62,1878
12,9,4.5,45,36,6618,7.3,22.5,61,2006
12,10,3.8,39,39,6105,7.3,22.4,62,2056
12,13,2.5,30,40,7341,7.2,22.4,56,1935
12,14,3.5,26,35,7554,6.9,22.7,47,1871
12,15,3.3,43,37,7502,7.0,22.7,41,1885
12,16,3.1,41,32,9011,7.2,22.7,50,1740
12,19,3.0,37,37,7179,7.1,22.8,61,1655
12,21,3.6,39,39,8247,7.0,22.4,43,1738
12,22,3.9,33,38,7613,6.8,22.6,45,1689
12,25,2.5,43,43,6705,6.7,22.2,49,1755
12,27,4.4,40,43,6275,6.6,22.3,68,1946
12,28,3.8,42,41,6992,6.8,22.5,69,1834
12,31,4.1,44,35,6551,6.9,21.5,54,1669
12,32,5.1,42,40,6050,6.9,22.1,55,1401
12,33,4.8,25,38,7947,7.1,22.3,59,1502
12,34,4.8,37,40,7195,6.8,22.7,60,1671
12,35,3.6,48,33,6977,6.8,22.9,53,1565
12,36,3.1,51,36,7109,6.9,23.2,59,1799
12,37,2.3,45,36,7040,6.5,23.1,59,1821
12,41,3.2,53,36,8133,7.6,21.8,53,1872
12,42,2.7,47,36,8251,7.7,21.9,44,1738
12,45,2.6,41,36,7420,7.5,21.7,62,2042
12,46,2.1,45,39,6490,7.3,21.9,69,2097
12,47,2.8,41,28,5574,7.4,22.3,67,1953
12,48,3.5,48,38,6280,7.4,22.0,72,1791
12,50,2.3,43,36,4517,7.6,22.0,70,2036
12,51,2.6,45,35,4630,7.7,21.7,70,2054
12,52,3.1,38,40,5507,7.5,21.6,69,2064
12,53,2.6,45,40,5794,7.4,21.6,72,2110
12,55,2.0,41,36,6728,7.3,21.8,66,1958
12,59,1.8,38,35,6242,6.8,21.5,53,1844
12,60,2.3,36,34,6154,6.7,21.6,41,1879
12,61,3.6,37,35,6555,6.4,21.8,54,1847
12,63,2.5,45,37,6167,6.9,22.2,44,1767
12,65,4.4,41,33,6532,7.5,22.5,60,1823
12,67,4.0,34,33,6758,7.5,22.8,67,2062
12,68,2.0,37,34,7526,7.9,22.6,65,2142
12,69,1.2,27,33,8089,7.9,22.5,74,2335
12,71,0.5,31,40,6903,8.0,22.9,76,2146
12,72,3.0,32,38,7420,7.9,22.3,73,2161
12,73,2.3,33,42,8178,8.0,22.3,70,2211
12,74,1.2,43,41,6730,7.6,22.5,55,2064
12,75,1.9,23,36,6297,7.3,22.7,70,2165
12,76,4.0,36,33,5210,7.1,22.7,73,2025
12,77,3.8,44,34,4446,7.5,22.8,74,1841
12,80,3.7,31,34,5492,7.7,21.9,81,1915
12,81,2.7,35,35,7159,7.4,22.0,79,1792
12,84,0.6,36,34,6222,7.5,22.0,61,2058
12,85,1.6,25,31,6807,7.9,21.8,56,2007
12,87,4.1,34,33,7614,7.7,22.1,61,1937
12,90,4.1,46,38,4924,7.4,23.1,75,1965
12,91,2.4,48,37,4620,7.1,22.8,78,1884
12,92,2.6,42,33,7203,7.1,22.9,66,1955
12,93,3.5,37,34,8029,7.3,22.8,66,1808
12,97,2.8,40,39,7892,7.5,22.6,77,1828
12,99,2.4,39,37,7974,7.8,22.6,66,1743
12,100,2.2,47,36,6894,8.0,22.3,55,1842
13,1,0.0,54,28,3806,8.0,20.2,41,2630
13,5,1.0,54,29,5490,7.9,20.4,52,2414
13,7,0.9,56,24,5816,7.7,20.5,52,2386
13,8,0.0,62,25,6933,8.0,20.8,51,2308
13,9,0.0,61,25,6030,8.0,20.8,48,2424
13,10,0.0,60,21,5174,7.9,20.7,42,2358
13,12,0.1,56,21,6226,7.8,20.0,52,2557
13,13,0.0,59,24,6355,7.4,20.0,45,2494
13,15,0.0,77,26,5061,7.6,20.1,46,2433
13,16,0.0,72,24,6036,7.6,20.5,53,2410
13,17,0.8,61,24,6399,7.9,20.1,53,2319
13,19,0.6,58,22,7236,7.9,20.5,49,2457
13,20,0.8,57,20,5623,8.1,20.2,42,2507
13,22,1.0,66,26,6148,7.8,20.5,47,2676
13,23,0.0,68,24,7536,7.8,20.6,49,2846
13,24,0.0,54,23,6664,7.6,20.6,50,2690
13,25,0.0,54,20,5475,7.2,20.8,49,2687
13,26,0.0,53,21,5517,7.3,20.8,41,2706
13,27,0.0,50,19,5306,7.6,20.6,43,2828
13,28,0.5,58,19,6685,7.8,20.7,37,2663
13,29,0.0,61,25,7181,7.4,21.0,37,2621
13,30,0.6,66,25,5512,7.1,21.1,41,2533
13,32,0.0,59,22,4824,7.3,20.8,39,2525
13,35,0.6,51,26,5310,8.3,20.6,55,2135
13,38,0.0,64,22,5592,7.7,20.9,47,2606
13,39,0.6,59,25,5834,7.7,21.0,61,2699
13,40,0.4,59,27,5291,7.7,21.3,52,2833
13,41,0.0,57,26,5375,7.9,21.0,42,2473
13,42,0.0,64,19,4471,7.8,20.7,42,2588
13,43,0.0,61,18,4693,8.0,20.7,45,2394
13,44,0.1,53,20,6073,7.7,20.9,42,2620
13,45,0.0,62,25,6516,7.9,20.8,37,2620
13,46,1.2,70,22,4827,8.1,20.5,42,2551
13,47,0.5,61,28,6121,8.2,20.2,57,2505
13,48,0.1,66,23,4221,8.0,20.1,51,2490
13,49,0.0,56,19,2974,7.8,20.0,32,2494
13,51,0.0,47,27,4950,8.2,20.1,48,2403
13,52,0.2,48,22,5522,8.3,20.2,41,2422
13,53,0.8,56,25,6323,8.2,20.0,37,2425
13,54,0.4,57,30,5096,8.0,20.0,34,2354
13,56,2.0,63,21,5719,8.2,20.1,31,2536
13,57,0.3,65,21,5702,8.5,20.4,35,2501
13,58,0.4,68,19,4409,8.4,20.7,41,2732
13,59,0.6,60,17,5325,8.0,20.4,40,2665
13,60,0.0,60,21,6679,8.1,20.8,50,2547
13,61,1.5,61,17,6709,8.0,20.8,53,2497
13,65,0.9,58,28,3670,7.8,20.3,56,2525
13,66,0.0,61,27,4773,8.2,20.2,49,2509
13,67,0.0,65,26,5486,8.0,20.2,73,2512
13,68,0.1,60,24,5530,8.0,20.3,73,2486
13,71,0.2,48,24,6103,7.8,20.1,61,2612
13,72,0.0,58,22,5582,7.8,20.0,56,2575
13,73,0.1,58,22,6885,7.8,20.2,51,2503
13,74,0.4,49,19,6249,7.7,20.2,60,2433
13,79,0.4,53,20,5401,7.8,20.2,52,2588
13,80,0.1,54,19,5278,7.9,20.2,34,2652
13,82,0.5,54,23,7002,7.6,20.6,55,2553
13,83,0.0,47,30,4902,7.3,20.3,59,2642
13,84,1.2,45,24,5373,7.4,20.0,61,2548
13,85,0.6,58,25,6067,7.6,20.0,63,2548
13,88,0.9,69,27,4787,7.3,20.0,52,2568
13,89,0.3,55,24,4148,7.6,20.0,44,2589
13,90,0.0,55,24,3867,7.7,20.0,28,2656
13,91,0.4,56,23,3326,7.8,20.1,20,2513
13,92,0.2,61,19,3736,7.7,20.0,35,2756
13,95,0.2,65,20,4878,7.6,20.1,41,2612
13,98,0.0,43,25,3324,8.2,20.5,50,2483
13,99,0.0,43,18,4261,8.1,20.7,50,2606
13,100,0.5,50,19,2758,8.0,20.6,45,2580
14,1,6.3,64,17,6491,6.5,23.5,53,3039
14,2,5.4,76,17,7146,7.1,23.5,46,3018
14,4,5.1,56,12,7196,6.8,23.2,58,3230
14,6,7.1,63,22,7065,6.6,23.1,54,3017
14,7,7.3,59,19,7289,6.8,23.0,39,3090
14,8,6.0,60,17,7574,6.6,22.8,42,3064
14,9,6.6,54,18,8054,6.6,22.4,52,3238
14,11,6.5,57,15,8427,7.0,22.4,58,3275
14,15,7.0,60,16,8073,7.9,22.1,67,3248
14,16,6.1,69,14,7282,7.6,21.8,68,3240
14,17,6.1,72,15,7887,7.6,21.8,51,3047
14,19,4.5,75,15,7654,8.1,22.3,54,3239
14,20,4.2,61,15,8698,7.9,21.9,59,3208
14,21,4.1,56,21,10134,7.8,21.9,68,3281
14,23,4.7,58,19,9346,7.5,21.7,68,3164
14,25,5.1,60,17,7954,7.6,21.9,55,3019
14,27,6.5,59,11,7508,7.7,22.3,48,2902
14,29,8.2,62,17,6352,7.7,21.7,64,3017
14,30,8.2,58,20,7125,7.3,21.7,66,2964
14,32,5.2,58,21,7144,7.6,21.9,72,2939
14,33,5.9,44,25,7618,7.7,22.1,73,3123
14,34,5.1,58,25,8681,7.5,21.6,63,3091
14,35,5.2,59,23,7992,7.4,21.4,79,3177
14,36,6.1,70,15,8551,7.5,21.4,85,3084
14,37,5.5,57,22,8402,7.1,21.7,81,3142
14,39,6.1,58,15,8428,7.1,22.1,79,2857
14,40,5.3,56,19,8815,7.4,21.9,73,2910
14,41,5.1,59,17,8146,7.3,21.9,59,2817
14,42,5.0,57,21,8598,7.2,22.0,56,3015
14,43,5.1,50,17,8385,7.2,22.0,59,2930
14,44,3.6,54,19,7336,6.8,22.1,59,3020
14,45,4.8,60,23,8994,6.6,22.1,60,2918
14,46,5.4,57,18,9253,6.8,21.6,72,3049
14,47,6.2,57,16,8855,6.8,21.5,76,3097
14,48,6.1,55,16,8606,6.2,21.4,81,3214
14,49,6.0,63,16,7923,6.5,21.6,72,3355
14,53,7.5,76,19,8883,6.7,21.5,76,2985
14,55,4.7,67,23,8963,7.0,21.9,79,3215
14,56,3.3,76,21,8621,7.5,21.9,71,3284
14,58,4.5,64,18,7269,7.8,22.4,64,3277
14,59,5.5,65,18,7433,7.9,22.2,69,3299
14,60,5.9,68,16,8171,7.7,22.5,63,3367
14,62,6.9,66,18,8252,7.2,22.6,68,3091
14,63,6.3,73,23,8595,7.0,22.9,65,3081
14,66,6.3,55,22,7339,7.1,22.7,70,3170
14,68,5.9,65,16,6309,7.1,22.4,64,2994
14,70,6.7,66,19,7837,7.2,22.0,62,2894
14,72,6.1,66,15,8883,7.3,21.7,62,3104
14,74,5.4,51,18,9192,7.1,21.8,73,3245
14,76,5.5,55,15,8147,7.2,21.3,69,3349
14,77,5.9,62,14,8530,7.2,21.3,74,3454
14,78,5.6,63,23,9368,7.0,21.9,77,3411
14,79,4.5,66,26,10079,6.9,22.0,69,3344
14,80,4.4,67,19,9216,6.9,22.2,64,3353
14,81,5.9,64,14,9319,6.9,22.2,68,3397
14,82,5.7,62,22,8620,6.9,21.9,66,3309
14,84,5.3,53,12,7896,7.0,22.3,65,3349
14,85,5.7,57,14,8203,6.9,22.0,66,3424
14,86,5.3,51,19,8173,6.9,22.2,67,3371
14,90,5.4,65,20,8332,6.7,22.7,42,3082
14,91,5.5,61,18,7347,7.1,22.7,45,3075
14,92,4.6,71,18,6193,7.3,23.0,41,3041
14,93,4.7,68,18,5931,7.3,22.6,52,3044
14,94,4.7,73,17,6899,7.3,22.2,58,3161
14,98,4.2,74,16,9476,7.0,21.8,57,3197
14,99,4.0,71,13,8898,6.9,21.9,65,3122
14,100,4.1,76,19,8032,6.9,21.9,71,2948
15,6,4.8,71,12,10070,7.8,21.8,43,1200
15,7,6.1,74,12,9785,7.8,22.1,46,1302
15,8,6.1,69,13,9264,7.7,22.3,43,1287
15,9,6.1,71,12,7794,7.8,22.0,44,1220
15,12,8.7,54,17,9226,8.2,22.2,29,1237
15,13,7.9,54,11,8223,8.3,22.0,33,1244
15,14,6.3,48,15,7758,8.0,21.8,39,1329
15,15,6.3,51,13,8003,7.9,21.4,41,1224
15,17,5.4,55,9,8197,7.9,21.9,41,1234
15,20,5.0,60,15,9268,7.6,21.4,44,1200
15,23,5.9,65,14,8566,7.3,21.5,45,1330
15,25,5.3,66,12,7391,7.4,21.5,34,1200
15,27,5.5,70,13,7769,7.2,22.0,51,1200
15,34,9.8,60,9,7560,7.6,22.2,47,1200
15,35,9.1,62,21,8748,7.5,22.0,39,1200
15,36,7.3,63,19,8494,7.6,22.6,42,1254
15,37,7.5,58,18,9241,7.7,22.6,57,1200
15,38,8.2,58,12,8145,7.8,22.6,48,1200
15,40,7.4,82,8,8958,7.9,22.7,40,1200
15,41,7.4,76,10,9708,8.0,22.6,34,1246
15,42,7.0,78,13,10000,8.1,22.8,44,1300
15,44,4.3,52,15,10602,8.2,22.4,29,1344
15,45,5.1,53,17,10822,8.0,22.4,34,1274
15,48,7.2,71,11,10530,7.9,22.2,50,1399
15,49,5.8,56,10,9039,8.0,22.1,58,1272
15,50,6.3,60,11,8885,8.2,21.8,56,1200
15,51,6.2,61,14,7892,8.3,22.0,63,1200
15,52,6.9,64,10,7437,8.5,22.2,58,1200
15,56,7.9,71,5,7198,8.2,22.2,63,1599
15,58,7.0,67,10,7921,8.6,22.4,56,1391
15,62,5.3,63,9,10098,8.6,21.9,56,1294
15,64,6.0,69,16,8853,8.2,21.9,54,1200
15,68,6.8,60,7,9941,8.1,22.5,50,1302
15,70,4.1,63,9,9400,8.5,22.6,38,1245
15,71,4.8,72,6,9656,8.2,22.5,49,1303
15,72,4.7,65,3,10079,8.3,22.4,35,1200
15,73,4.7,66,11,10122,8.5,22.1,36,1284
15,74,4.2,78,10,9659,8.4,22.2,20,1237
15,76,5.2,72,6,9517,8.3,22.4,21,1228
15,78,4.1,69,10,9423,8.1,22.3,34,1200
15,80,5.6,70,9,9544,8.1,22.6,53,1346
15,81,5.2,60,10,9357,8.4,22.5,60,1393
15,82,5.1,48,7,8640,8.4,22.6,48,1287
15,83,5.3,71,12,9019,8.4,22.6,36,1439
15,84,5.1,67,13,8810,8.4,22.5,45,1517
15,87,5.6,59,8,10306,8.4,22.2,39,1200
15,88,6.5,55,13,8902,8.0,21.9,40,1200
15,90,8.1,58,9,10320,7.8,22.2,54,1200
15,91,7.9,62,10,9462,7.9,22.4,69,1479
15,97,4.7,62,9,7900,7.8,21.8,51,1200
15,98,4.4,57,8,8839,7.7,21.9,47,1200
16,1,13.8,35,22,12600,7.7,23.4,118,1276
16,2,13.7,22,18,11658,7.8,23.3,113,1200
16,3,13.0,23,17,10561,7.6,23.2,115,1386
16,4,12.5,20,22,10684,7.7,23.5,111,1397
16,6,11.2,15,16,11888,7.6,23.2,111,1319
16,8,12.8,21,17,11429,7.9,23.5,103,1371
16,9,12.0,34,21,11874,7.8,23.7,98,1354
16,10,12.7,37,25,11109,7.7,24.0,95,1287
16,11,11.0,33,25,10000,7.7,24.3,103,1200
16,12,11.5,32,20,11795,8.1,24.2,85,1200
16,13,12.5,29,19,10105,8.2,23.7,98,1200
16,14,12.6,31,21,9710,8.5,23.9,104,1429
16,17,14.1,19,16,8567,7.4,24.0,111,1465
16,19,12.3,21,19,9625,7.6,23.7,107,1365
16,22,11.5,12,21,11009,7.6,23.4,110,1545
16,24,11.5,32,18,9545,8.1,23.1,110,1323
16,26,11.4,35,12,10288,7.5,23.0,115,1417
16,31,12.4,20,22,9614,7.6,23.2,99,1279
16,32,11.9,16,22,8606,7.5,23.2,102,1200
16,35,12.8,29,21,9729,7.6,22.8,101,1241
16,36,12.8,29,17,9936,7.9,22.8,97,1375
16,38,11.6,29,28,9481,8.1,23.1,107,1309
16,39,13.2,26,22,10468,7.9,23.4,112,1200
16,41,13.2,29,23,10422,7.4,22.7,105,1200
16,42,12.9,31,18,10166,7.5,22.5,105,1200
16,43,12.0,19,24,9022,7.4,22.5,109,1200
16,44,11.7,28,17,10090,7.2,22.4,107,1205
16,45,11.3,33,21,9074,7.4,22.8,115,1200
16,47,9.9,26,18,9525,7.4,23.1,123,1449
16,49,11.0,30,27,11312,7.3,23.2,139,1244
16,50,11.2,25,20,10836,7.3,23.7,129,1270
16,56,12.5,16,22,8010,6.9,23.1,124,1200
16,57,13.5,14,14,9790,7.3,22.9,113,1247
16,58,13.5,22,17,10052,7.1,22.9,125,1215
16,62,12.6,23,20,11699,7.3,23.3,133,1563
16,63,13.0,27,19,10839,7.4,23.2,111,1697
16,67,13.3,22,15,10228,7.7,23.4,105,1221
16,68,13.8,26,12,9478,7.7,23.2,122,1222
16,69,13.4,21,16,9276,7.4,22.7,110,1237
16,74,13.4,18,22,9822,7.6,23.1,113,1288
16,75,12.7,10,21,10681,7.4,23.1,109,1204
16,80,12.3,32,27,12217,7.4,23.2,97,1243
16,81,12.2,31,22,11701,7.4,23.1,95,1200
16,82,11.6,20,20,11094,7.3,23.2,106,1200
16,84,11.4,29,21,10346,7.3,23.8,110,1281
16,85,11.7,25,17,9314,7.5,24.1,109,1302
16,86,10.4,37,16,9669,7.7,24.0,114,1363
16,88,12.0,37,20,9816,8.3,24.0,117,1200
16,91,10.3,16,21,11251,7.5,24.1,121,1549
16,92,10.5,25,19,11302,7.3,24.0,137,1488
16,93,10.1,27,25,11347,7.1,24.1,131,1233
16,95,11.1,39,19,10355,7.5,23.7,116,1342
16,96,13.2,37,25,10164,7.6,23.3,113,1218
16,99,13.8,21,24,11234,7.7,23.3,106,1229
16,100,13.6,27,22,10093,7.8,22.9,95,1273
17,1,2.4,46,37,9355,6.4,22.4,83,2154
17,2,1.6,46,32,8879,6.9,22.3,76,2136
17,3,1.3,39,37,9124,7.5,22.5,73,2005
17,5,0.5,43,33,9646,7.2,22.0,76,2021
17,6,1.0,31,41,10519,7.3,22.0,64,2116
17,7,1.9,34,41,10801,7.1,22.2,65,2071
17,9,0.6,41,36,10847,6.9,22.4,78,2098
17,10,0.8,47,37,10220,7.4,22.4,75,1999
17,11,2.2,54,39,9946,7.1,22.5,91,2114
17,12,2.9,50,38,10073,7.1,22.6,85,2175
17,13,2.7,39,36,9370,7.3,22.2,78,2111
17,14,2.5,40,35,8662,7.2,22.0,84,2243
17,16,0.1,45,37,7946,7.3,22.3,95,2000
17,17,0.4,34,38,9605,7.6,22.4,91,2064
17,18,1.7,37,37,9830,7.9,22.7,87,2167
17,19,2.3,36,37,7915,7.7,22.7,84,1903
17,20,2.5,30,36,8706,7.4,23.1,79,1757
17,22,2.6,32,45,9724,7.9,23.2,71,1863
17,23,3.2,30,36,9404,7.4,23.0,67,1917
17,25,1.5,39,33,8021,7.2,23.1,64,2025
17,26,2.5,49,34,8623,7.2,23.1,68,2145
17,28,3.0,36,36,10258,7.5,23.0,66,2348
17,29,2.3,34,41,10452,7.4,23.1,71,2170
17,32,2.1,42,45,7503,7.4,22.6,91,2132
17,34,2.5,39,37,8218,7.5,22.9,84,2140
17,36,0.7,40,38,9190,7.4,23.3,73,2158
17,38,2.6,39,45,8269,7.4,22.7,71,2362
17,40,2.1,45,34,9455,7.2,22.9,79,2415
17,42,1.8,50,39,10408,7.0,22.0,78,2284
17,46,1.4,40,37,10339,6.4,21.8,56,2114
17,47,2.0,41,38,10616,6.7,21.9,75,2181
17,48,2.1,47,36,10198,7.0,21.9,82,2001
17,49,0.6,36,36,9427,7.0,22.2,92,1903
17,50,0.0,35,35,8992,6.9,22.1,78,2032
17,51,0.5,45,33,10145,6.8,22.2,81,2020
17,53,2.8,28,42,9500,7.0,22.2,79,2394
17,55,2.8,44,40,9002,6.8,22.1,71,2090
17,56,2.1,34,39,10760,6.9,22.1,61,2192
17,57,2.8,33,35,10488,6.7,22.4,67,2247
17,59,1.4,29,36,8724,6.6,22.9,78,2206
17,60,2.8,30,40,9490,6.8,23.1,64,2265
17,62,3.9,45,46,9206,6.6,22.8,73,2101
17,63,3.6,40,41,9706,6.5,22.9,70,2173
17,64,3.5,34,42,9670,6.8,22.2,72,2348
17,65,1.4,43,36,11243,6.8,22.0,65,2262
